osmid,x,y,total_CYD
5758643556,-81.9036759,26.4199437,0.0
5758643557,-81.9038083,26.4200902,0.0
5758996101,-81.9027867,26.420011,1119.0
5758996102,-81.9038062,26.4193318,0.0
5758996105,-81.9036191,26.4191267,0.0
5758996108,-81.9026949,26.4198704,379.0
5758996109,-81.9029514,26.4199027,241.0
5758996110,-81.9028431,26.419757,291.0
5758996111,-81.9033316,26.4196574,52.0
5758996112,-81.9031594,26.4194825,180.0
5758996153,-81.9032393,26.4191823,87.0
5758996155,-81.9025521,26.4196253,1540.0
5758996157,-81.9022183,26.4189187,405.0
5758996158,-81.9027586,26.419507,213.0
5759422371,-81.9024606,26.4172416,0.0
5759422376,-81.9023775,26.4185019,229.0
5759422377,-81.9020613,26.4185068,3025.0
5759422378,-81.9025597,26.4184991,0.0
5759422379,-81.9020978,26.4172492,68.0
5759422381,-81.9022669,26.4177066,0.0
5759422382,-81.9020701,26.4176892,0.0
5759422383,-81.9017781,26.4177448,295.0
5759422387,-81.9022207,26.4175817,0.0
5759422388,-81.9028483,26.4184947,0.0
5759422390,-81.9029884,26.4184483,0.0
5759422396,-81.902987,26.4183295,0.0
5759422397,-81.902499,26.4183346,26.0
5759422398,-81.9027223,26.4183323,0.0
5759422400,-81.902454,26.418213,135.0
5763946153,-81.9009288,26.4154616,785.0
5763946155,-81.9010308,26.4157372,748.0
5763946217,-81.901506,26.4150124,0.0
5763946218,-81.9008252,26.4151819,0.0
5763946233,-81.9005999,26.4145821,1117.0
5763946235,-81.9007932,26.4145136,383.0
5763946236,-81.9007566,26.4149994,576.0
5763946237,-81.9011328,26.4148062,0.0
5763946238,-81.900934,26.4148698,136.0
5763946358,-81.9019134,26.4142425,0.0
5763946360,-81.9017468,26.4148141,0.0
5763946363,-81.9012063,26.4144153,0.0
5763946364,-81.9015541,26.4148619,0.0
5763946365,-81.9014138,26.4143679,0.0
5764153773,-81.9015149,26.4139736,0.0
5764153790,-81.9018126,26.4139075,0.0
5764153791,-81.9014704,26.414355,0.0
5764153792,-81.9013995,26.4140977,0.0
5764153794,-81.9004559,26.4141986,168.0
5764153844,-81.901247,26.4130711,0.0
5764153845,-81.9015588,26.4129889,0.0
5764153846,-81.9011101,26.4131193,0.0
5764153847,-81.9001456,26.4133634,908.0
5764153848,-81.9006627,26.4132325,0.0
5764153849,-81.9009229,26.4141009,0.0
5764153870,-81.9007511,26.4142572,192.0
5764153871,-81.9008308,26.414501,0.0
5766143306,-81.9015401,26.4128223,0.0
5766143309,-81.9012254,26.4128946,0.0
5766143310,-81.900805,26.4113473,0.0
5766143313,-81.9008617,26.4115544,0.0
5766143315,-81.8999605,26.4117618,0.0
5766143316,-81.8999532,26.4116682,0.0
5766143319,-81.9010345,26.4121888,0.0
5766143320,-81.901144,26.4125939,0.0
5766143329,-81.9003085,26.4129133,73.0
5766143330,-81.9011771,26.412716,0.0
5766143331,-81.9011275,26.4125327,0.0
5766143333,-81.9010814,26.4123625,0.0
5766143334,-81.9005143,26.4120956,0.0
5766143335,-81.9006527,26.4120901,0.0
5766143336,-81.9009868,26.4120125,0.0
5766143337,-81.900701,26.4122636,0.0
5766143338,-81.9004764,26.4115828,0.0
5766143339,-81.9008458,26.4114962,0.0
5766143342,-81.8996231,26.4114607,452.0
5766143557,-81.8992529,26.411011,2390.0
5766143566,-81.9007375,26.4111451,0.0
5766143568,-81.9000714,26.4113352,0.0
5766143569,-81.8998898,26.4108338,9.0
5766143570,-81.9000465,26.4112664,0.0
5766143571,-81.9006725,26.4108357,0.0
5766143572,-81.9007098,26.4110135,0.0
5766143573,-81.8999583,26.4110229,0.0
5766449219,-81.9012533,26.4106199,0.0
5766449221,-81.8991066,26.4107136,5258.0
5766449223,-81.9003757,26.4106283,0.0
5766449224,-81.9009289,26.41062,0.0
5766451157,-81.8988467,26.4102624,4891.0
5766451159,-81.8991449,26.4100585,0.0
5766451160,-81.8994193,26.4104972,0.0
5766451161,-81.8994215,26.4106426,105.0
5766451162,-81.8992376,26.4102015,399.0
5766451166,-81.8993658,26.4101192,22.0
5768234068,-81.8992432,26.4097408,0.0
5768234071,-81.8987055,26.4089906,0.0
5768234072,-81.8988978,26.4090615,0.0
5768234073,-81.8985013,26.4093395,0.0
5768234074,-81.899264,26.4095183,0.0
5768234075,-81.8988806,26.4097953,863.0
5768234076,-81.8991681,26.4095876,2.0
5768234080,-81.898713,26.4091911,0.0
5768234124,-81.8987194,26.4096016,166.0
5768540101,-81.898538,26.4088793,0.0
5768540102,-81.8982047,26.4091062,0.0
5768540103,-81.8978623,26.408755,1358.0
5768540105,-81.8980517,26.4092449,261.0
5768796994,-81.8978671,26.4083788,0.0
5768796997,-81.8976525,26.4081336,0.0
5768796998,-81.8976342,26.4083411,0.0
5768796999,-81.897413,26.4084995,1267.0
5768797047,-81.8976619,26.4078123,0.0
5768797050,-81.8972088,26.407332,0.0
5768797052,-81.8969941,26.4077515,827.0
5768797054,-81.8971495,26.4079271,103.0
5768797088,-81.8970641,26.4078306,0.0
5768797089,-81.8969222,26.4079288,943.0
5768797104,-81.8971155,26.4072123,0.0
5768797106,-81.8965967,26.4069632,0.0
5768797107,-81.8966957,26.4070831,0.0
5768797109,-81.8965239,26.4073263,611.0
5768797111,-81.8968125,26.4072247,0.0
5768797112,-81.8964487,26.4073783,443.0
5768797207,-81.8954568,26.4058995,0.0
5768797214,-81.8951597,26.4062061,15.0
5768797217,-81.8952476,26.4056557,0.0
5768797223,-81.8950051,26.4060987,254.0
5770662455,-81.8948585,26.4052666,91.0
5770662458,-81.894207,26.4048595,0.0
5770662459,-81.8944454,26.4054938,183.0
5770662460,-81.8943212,26.4056627,1888.0
5770662461,-81.8941197,26.4053112,199.0
5770662462,-81.8939955,26.4054857,532.0
5770662465,-81.8944498,26.4054962,219.0
5770662549,-81.893406,26.4052067,849.0
5770662550,-81.8937695,26.4048937,0.0
5770662551,-81.8936029,26.4051118,0.0
5770662552,-81.8934674,26.405058,146.0
5770662561,-81.8931949,26.4051177,839.0
5770662564,-81.8934324,26.4045961,0.0
5770662574,-81.8930987,26.4050792,224.0
5770662575,-81.8931744,26.4048186,34.0
5770662576,-81.8929159,26.4048272,0.0
5770662577,-81.8928484,26.4049851,97.0
5770662582,-81.8925834,26.4048968,133.0
5770662583,-81.8926989,26.4049353,515.0
5770662598,-81.8925328,26.4047144,96.0
5770662608,-81.892252,26.4046393,206.0
5770662609,-81.8922011,26.4047793,1567.0
5770662617,-81.8917464,26.4045134,875.0
5770662618,-81.8917083,26.4046563,922.0
5770662622,-81.8916655,26.4044572,0.0
5770662623,-81.8916221,26.4046383,235.0
5770662624,-81.891547,26.4044364,390.0
5770662625,-81.8915085,26.4046145,663.0
5770662630,-81.8912833,26.4045744,208.0
5770662631,-81.8913871,26.4045916,472.0
5770662655,-81.8894534,26.4044337,190.0
5770662656,-81.8895919,26.4044312,338.0
5770662663,-81.8890021,26.4044393,488.0
5770662664,-81.8891334,26.4044377,630.0
5770662673,-81.8888796,26.4041823,0.0
5770662674,-81.888888,26.4044407,202.0
5770662675,-81.8887434,26.4042561,0.0
5770662676,-81.888882,26.4042557,50.0
5770662677,-81.8886279,26.4044439,590.0
5770662680,-81.8885045,26.4044454,399.0
5770662683,-81.8901668,26.4044457,443.0
5770662684,-81.8902751,26.4044528,187.0
5770662685,-81.8904502,26.4043303,287.0
5770662686,-81.8904382,26.4044669,397.0
5770662687,-81.8907182,26.4044919,742.0
5770662691,-81.8905963,26.4044806,587.0
5770662692,-81.8911644,26.4045548,819.0
5770662695,-81.8910527,26.4045377,1029.0
5770662696,-81.8898214,26.404434,314.0
5770662699,-81.8897131,26.4044327,265.0
5770662708,-81.8876192,26.4044562,271.0
5770662710,-81.8875004,26.4042514,0.0
5771293186,-81.8872362,26.4041267,0.0
5771293187,-81.8872456,26.4044654,395.0
5771293188,-81.8869215,26.4041356,0.0
5771293189,-81.8869518,26.4044951,252.0
5771293248,-81.8839625,26.4044755,0.0
5781896148,-81.9231909,26.4380354,488.0
5781896275,-81.9230447,26.4379304,846.0
5783014101,-81.9208051,26.4363305,1315.0
5784212568,-81.9155695,26.4323826,2646.0
5784212569,-81.9158997,26.4320692,0.0
5784212570,-81.9161489,26.432627,66.0
5784212571,-81.9160052,26.4327557,1033.0
5784212577,-81.9160491,26.4325691,294.0
5784212578,-81.9159261,26.432688,2882.0
5784212617,-81.9149523,26.431854,4713.0
5784212618,-81.9154325,26.4314248,0.0
5784803018,-81.9127197,26.4296466,141.0
5784803019,-81.9125656,26.4297892,1747.0
5784803030,-81.912513,26.4297256,211.0
5784803031,-81.9126183,26.429657,223.0
5784803032,-81.9124021,26.4295861,1179.0
5784803033,-81.9125564,26.4294835,73.0
5784803556,-81.912588,26.4296767,0.0
5784803557,-81.9124834,26.4295321,84.0
5784803682,-81.9112317,26.4280387,931.0
5784803684,-81.9110634,26.4281996,7691.0
5787253593,-81.9106763,26.4275227,79.0
5787253595,-81.9104313,26.4275968,2431.0
5787253620,-81.9102085,26.4270555,0.0
5787253621,-81.9100253,26.4272084,1579.0
5787254818,-81.9097392,26.4269348,508.0
5787254821,-81.9096238,26.4268244,85.0
5787531652,-81.9092827,26.4261706,139.0
5787532253,-81.9091053,26.4263235,577.0
5787532260,-81.9089386,26.4258951,0.0
5787532261,-81.908788,26.4260149,247.0
5787532264,-81.9086766,26.4259065,350.0
5787532267,-81.9085759,26.4258171,1126.0
5787532319,-81.9085175,26.4253441,0.0
5787532321,-81.9082384,26.4255969,6146.0
5787532323,-81.9083489,26.4254696,52.0
5787532325,-81.9084312,26.4254083,0.0
5787669196,-81.9075729,26.4253283,245.0
5787669198,-81.9074072,26.4251756,90.0
5787669199,-81.907538,26.4253304,292.0
5787669200,-81.9075391,26.4254563,2071.0
5787669210,-81.9072033,26.425345,71.0
5787669219,-81.9068347,26.4247325,0.0
5787669226,-81.9070994,26.4252499,0.0
5787669227,-81.9070486,26.4253842,1052.0
5787669232,-81.9069045,26.4253346,373.0
5787669253,-81.9067632,26.4248114,0.0
5787669257,-81.9065761,26.4247604,84.0
5787669258,-81.9067471,26.4246425,0.0
5787669259,-81.9068697,26.4250068,0.0
5787669260,-81.90698,26.4248254,0.0
5787669270,-81.9063786,26.4246044,66.0
5789781070,-81.9077106,26.4250125,0.0
5789781071,-81.9078149,26.4249363,0.0
5789781098,-81.9069541,26.4248131,0.0
5789781099,-81.907029,26.4247665,0.0
5789781116,-81.9069164,26.4246755,0.0
5789781117,-81.9068407,26.424737,0.0
5789781143,-81.9065443,26.4242485,0.0
5789781144,-81.906475,26.4241693,0.0
5789834735,-81.9070644,26.4241094,0.0
5789834736,-81.9071648,26.424033,0.0
5789834737,-81.9073326,26.4241556,0.0
5789834738,-81.9071884,26.4242523,0.0
5789834751,-81.9062374,26.4240473,0.0
5789834753,-81.9063948,26.4242293,0.0
5789834754,-81.9065034,26.4241481,0.0
5789834756,-81.9063291,26.4241621,0.0
5789834829,-81.9064699,26.423404,0.0
5789834832,-81.9063391,26.4236205,0.0
5789834835,-81.9061402,26.4233937,0.0
5789834844,-81.9063305,26.4236107,0.0
5797187881,-81.8852548,26.4052198,48.0
5797187885,-81.8851912,26.4048321,337.0
5797187888,-81.8856708,26.4050995,3.0
5797187890,-81.8855142,26.4047961,596.0
5797187893,-81.8858902,26.4050239,67.0
5797187895,-81.8857981,26.4047431,661.0
5797187907,-81.8863648,26.4048274,463.0
5797187908,-81.8862867,26.4046322,2955.0
5797187911,-81.8866311,26.4045556,1743.0
5797187918,-81.8867723,26.4045258,545.0
5797187934,-81.8868684,26.4045067,267.0
5797187943,-81.8870158,26.4044862,180.0
5797187948,-81.8871223,26.4044758,129.0
5797188158,-81.8873066,26.4044634,85.0
5797188162,-81.8873942,26.4046515,180.0
5797188164,-81.8873912,26.4044606,130.0
5797188167,-81.8877669,26.4046555,53.0
5797188174,-81.8876411,26.4046581,0.0
5797188175,-81.8877026,26.4045892,183.0
5797188177,-81.8876997,26.4044552,468.0
5797188178,-81.8878498,26.4044534,301.0
5797188187,-81.8879863,26.4044517,288.0
5797188199,-81.888125,26.40445,365.0
5797188204,-81.8882436,26.4044486,376.0
5797188209,-81.8888304,26.4044414,354.0
5797188338,-81.8922975,26.4049754,245.0
5797188340,-81.8923424,26.4048212,338.0
5797188341,-81.8924377,26.4050993,0.0
5797188342,-81.8925097,26.4048722,0.0
5797188360,-81.8927621,26.4051376,137.0
5797188361,-81.8928355,26.4049808,93.0
5797188404,-81.8929519,26.4050229,506.0
5797188413,-81.893085,26.405074,243.0
5797188422,-81.8934009,26.4053649,428.0
5797188423,-81.8934691,26.4052333,0.0
5797188460,-81.8935926,26.4052892,275.0
5797188466,-81.8937195,26.4053487,235.0
5797188497,-81.8937295,26.4055394,68.0
5797188499,-81.8938138,26.4053928,526.0
5797188500,-81.8940362,26.4056958,176.0
5797188502,-81.8941258,26.4055535,894.0
5797188528,-81.8944486,26.4059506,251.0
5797188537,-81.8946591,26.4060932,362.0
5797188539,-81.8947751,26.4059392,929.0
5797188540,-81.8945925,26.4059903,609.0
5797188542,-81.8946735,26.4058744,693.0
5797188668,-81.8948813,26.4060127,647.0
5797188677,-81.8949733,26.4060766,270.0
5798972027,-81.8950577,26.4061352,163.0
5798972035,-81.8951503,26.4061996,266.0
5798972453,-81.8950936,26.4064248,53.0
5798972455,-81.8952425,26.4062669,703.0
5798972463,-81.8952938,26.406511,499.0
5798972465,-81.8954102,26.4063973,4510.0
5798972592,-81.8964791,26.4076114,69.0
5798972594,-81.8965862,26.4075382,1697.0
5798972595,-81.8958712,26.4075072,0.0
5798972596,-81.8958076,26.4074187,0.0
5798972600,-81.8970052,26.4080253,546.0
5798972604,-81.896616,26.4080735,154.0
5799216664,-81.8994751,26.4115557,1755.0
5799216665,-81.8993383,26.4121099,334.0
5799216666,-81.8991544,26.4115942,134.0
5799216667,-81.8991923,26.4117004,54.0
5799216668,-81.8994999,26.4116212,0.0
5799216669,-81.8986392,26.4118286,0.0
5799216670,-81.8986355,26.411603,0.0
5799216671,-81.898443,26.4120193,0.0
5799216672,-81.8984375,26.4116063,0.0
5799216673,-81.8973786,26.4116711,0.0
5799216674,-81.8981166,26.4116653,0.0
5799216681,-81.8977558,26.4119961,0.0
5799216694,-81.8978058,26.4119075,0.0
5799216695,-81.8973823,26.411853,0.0
5799216696,-81.8978627,26.4118552,0.0
5799216697,-81.8975968,26.4124484,0.0
5801434578,-81.9000612,26.4131354,223.0
5801434579,-81.899089,26.4148813,0.0
5801434580,-81.8997606,26.4132229,0.0
5801434582,-81.9004159,26.4147496,0.0
5801434583,-81.8997618,26.41339,0.0
5801434589,-81.9002322,26.414754,0.0
5801434593,-81.8997694,26.41386,0.0
5801434594,-81.9002414,26.4142652,57.0
5801434595,-81.9000703,26.4143184,0.0
5801434596,-81.8998971,26.4143722,0.0
5801434597,-81.8997777,26.4143762,0.0
5801434598,-81.9000318,26.4147588,0.0
5801434599,-81.8994093,26.4133252,0.0
5801434604,-81.8992608,26.4131027,0.0
5801434605,-81.8989902,26.412357,0.0
5801434609,-81.8992199,26.4130414,0.0
5801434610,-81.8996673,26.4130009,29.0
5801434611,-81.8992704,26.4131172,0.0
5801434616,-81.89427,26.4153188,0.0
5801434621,-81.8942743,26.415157,0.0
5801434627,-81.8988635,26.4143805,0.0
5801434630,-81.8987964,26.4131534,0.0
5801434648,-81.8979339,26.4129746,0.0
5801434650,-81.8981352,26.4131284,0.0
5801434651,-81.8988125,26.4146797,0.0
5801434652,-81.8993346,26.4146772,0.0
5801435553,-81.8993358,26.4148797,0.0
5801435554,-81.8993408,26.4152616,0.0
5801435555,-81.8990866,26.4150404,0.0
5801435556,-81.8993379,26.4150386,0.0
5802006318,-81.900065,26.4152463,0.0
5802006324,-81.9010511,26.4157921,1337.0
5802006325,-81.9000656,26.4154398,0.0
5802006328,-81.9006881,26.4157983,25.0
5802006383,-81.9008209,26.4170717,30.0
5802006387,-81.8994364,26.4161609,0.0
5802006388,-81.9004504,26.4159941,0.0
5802006390,-81.9006401,26.4165424,0.0
5802006391,-81.9009783,26.4164417,520.0
5802006394,-81.9004464,26.4165785,0.0
5802006395,-81.9005849,26.4164071,0.0
5802006396,-81.900334,26.4165798,0.0
5802006400,-81.90001,26.4159963,0.0
5802006401,-81.9000398,26.4162464,0.0
5802006405,-81.8995157,26.4162276,0.0
5802006406,-81.9000646,26.4161734,0.0
5802006408,-81.9001848,26.4159954,0.0
5802444795,-81.9017535,26.4176787,2483.0
5802444799,-81.9009726,26.4178911,0.0
5802444816,-81.9014592,26.4179133,172.0
5802444818,-81.9018222,26.4178636,1679.0
5802444823,-81.9020749,26.4185433,974.0
5802444830,-81.9017131,26.4184218,171.0
5802444835,-81.9007677,26.418032,0.0
5802444837,-81.9010294,26.4184358,0.0
5802444838,-81.900525,26.4178961,0.0
5802444839,-81.9005186,26.4175434,0.0
5802444841,-81.9004805,26.4171953,0.0
5802444842,-81.9005207,26.4176565,0.0
5802444844,-81.899599,26.4176501,0.0
5802444845,-81.9004811,26.4174303,0.0
5802444847,-81.899406,26.4172076,0.0
5802444860,-81.9016999,26.4181691,1106.0
5802444925,-81.901091,26.4172055,350.0
5802444926,-81.9014299,26.4173649,1078.0
5802444931,-81.9007791,26.4174147,0.0
5802444932,-81.9007744,26.4171998,0.0
5802444936,-81.9015628,26.4171689,1167.0
5802469957,-81.9014123,26.4188581,0.0
5802469962,-81.9023261,26.4197151,0.0
5802469963,-81.9020099,26.4190516,141.0
5802469964,-81.90224,26.4189742,1386.0
5802469965,-81.9017601,26.4191269,0.0
5802469970,-81.9013696,26.4189866,0.0
5802469973,-81.9019399,26.4197211,0.0
5802469974,-81.9022687,26.4195947,674.0
5802469980,-81.9019319,26.4201934,0.0
5802469982,-81.9022754,26.4198424,21.0
5802469983,-81.9018748,26.4201295,0.0
5802470186,-81.901985,26.4202499,0.0
5804156700,-81.9072521,26.4254344,855.0
5804156701,-81.9072292,26.426144,0.0
5804156703,-81.9067031,26.4254368,60.0
5804156704,-81.906196,26.4264083,0.0
5804156705,-81.9071969,26.4263342,0.0
5804156706,-81.9067137,26.4263596,0.0
5804156709,-81.9067123,26.4262384,0.0
5804156710,-81.9071771,26.4261848,0.0
5804156711,-81.9077881,26.4260993,0.0
5804156712,-81.9077093,26.4262621,0.0
5804156713,-81.9077938,26.4263875,0.0
5804156714,-81.908293,26.4265146,0.0
5804156725,-81.9069614,26.42725,0.0
5804156728,-81.9072367,26.4266556,0.0
5804156729,-81.9079014,26.4265237,0.0
5804156730,-81.9072118,26.4264518,0.0
5804156731,-81.9071935,26.4263086,0.0
5804156732,-81.9078123,26.4267785,0.0
5804156733,-81.9077997,26.4265312,0.0
5804156759,-81.9083825,26.4262764,0.0
5804464458,-81.9089095,26.4261332,61.0
5804464462,-81.9088182,26.4263254,0.0
5804464473,-81.9087549,26.4265434,0.0
5804464474,-81.9090615,26.4262809,334.0
5804664324,-81.9094847,26.4269359,22.0
5804664325,-81.9096196,26.4268204,193.0
5804664342,-81.9096577,26.4271907,0.0
5804664345,-81.9098245,26.4270165,552.0
5804668956,-81.9098727,26.4272944,342.0
5804668957,-81.9100031,26.4271871,191.0
5804668998,-81.9103145,26.4278457,6.0
5804668999,-81.9105093,26.4276714,715.0
5806958410,-81.9119233,26.4290226,5587.0
5806958411,-81.9117165,26.4291873,0.0
5806958412,-81.9117828,26.4292612,0.0
5806958413,-81.9119921,26.4290909,241.0
5806958414,-81.9118413,26.4292136,96.0
5806958415,-81.9117715,26.4291435,3888.0
5806958420,-81.9115215,26.4293076,5.0
5806958421,-81.9117378,26.4294799,0.0
5806958452,-81.9124732,26.4302777,1609.0
5806958453,-81.9120895,26.4302873,91.0
5807085162,-81.9134268,26.4311002,0.0
5807085163,-81.9137356,26.4308149,719.0
5807085164,-81.9134435,26.4308537,222.0
5807085165,-81.913603,26.4307019,790.0
5807085166,-81.9136391,26.430904,116.0
5807085167,-81.9135119,26.4307886,259.0
5807085205,-81.9138975,26.430953,473.0
5807085213,-81.913784,26.4308562,44.0
5807601448,-81.9160257,26.4329686,430.0
5807601449,-81.9161342,26.4328596,1063.0
5807601450,-81.9159584,26.4331561,0.0
5807601451,-81.9159669,26.4330495,0.0
5807601452,-81.9158712,26.4331577,82.0
5807601453,-81.9158959,26.4330488,47.0
5807601559,-81.9166659,26.4328036,0.0
5807601561,-81.916625,26.4327699,48.0
5807601567,-81.9165327,26.4328975,52.0
5807601568,-81.9163766,26.4330536,1235.0
5807601569,-81.9165853,26.4330322,0.0
5807601570,-81.9164847,26.4329455,0.0
5807601571,-81.9170432,26.4329948,84.0
5807601577,-81.9162228,26.4328055,884.0
5808109809,-81.9162898,26.4331456,184.0
5808109819,-81.9165332,26.4331744,791.0
5808110167,-81.9164653,26.4334273,0.0
5808110168,-81.9166306,26.4332477,335.0
5808110169,-81.9167951,26.4333714,0.0
5808110180,-81.9169096,26.4334568,41.0
5808110181,-81.9167052,26.4336509,0.0
5808110182,-81.9167637,26.4335742,159.0
5808110212,-81.9169193,26.4336491,928.0
5808110213,-81.9170202,26.4335382,2399.0
5808110365,-81.9190797,26.4350612,223.0
5808110408,-81.9191911,26.4351439,164.0
5808110414,-81.9192923,26.4352191,187.0
5812474104,-81.9197914,26.4355878,3132.0
5812474292,-81.9188209,26.4348692,568.0
5814968579,-81.9223611,26.4374433,97.0
5814968629,-81.9229471,26.4378603,832.0
5814969781,-81.9231667,26.438018,217.0
5820587793,-81.8895717,26.4047749,33.0
5820587794,-81.8894435,26.4047763,0.0
5820587824,-81.8904632,26.4047078,166.0
5820587825,-81.8906391,26.4047217,0.0
5820587830,-81.890796,26.4047261,245.0
5820587831,-81.8906414,26.4047046,0.0
5820587880,-81.9185153,26.4351427,67.0
5829707172,-81.8917762,26.5199471,0.0
5829707179,-81.8884324,26.5207685,0.0
5829707184,-81.8870301,26.5220355,0.0
5829709291,-81.8865676,26.5208306,0.0
5829709307,-81.8854779,26.5264099,0.0
5829709309,-81.8966547,26.5166862,0.0
5829709317,-81.8988294,26.5156548,55.0
5829709319,-81.898785,26.514457,0.0
5829709323,-81.8987751,26.5142039,0.0
5829709330,-81.8982979,26.5148942,0.0
5829709337,-81.8986718,26.5149421,0.0
5829709341,-81.8962591,26.5207106,0.0
5829709345,-81.8972288,26.5205008,0.0
5829709347,-81.8965462,26.5205281,200.0
5829709356,-81.8935289,26.5103124,0.0
5829709377,-81.8987766,26.513801,0.0
5829709378,-81.898843,26.5165233,69.0
5829709389,-81.8864053,26.5206384,85.0
5829709390,-81.8863819,26.5198439,6537.0
6042467995,-81.8883655,26.52027,0.0
6042467996,-81.8881901,26.5202727,0.0
6200124633,-81.9115731,26.5070153,0.0
6200124634,-81.9116633,26.5070106,0.0
6200136003,-81.912425,26.5064357,0.0
6200136006,-81.912189,26.50633,0.0
6200136011,-81.9116497,26.507645,0.0
6200136023,-81.9119368,26.5063128,0.0
6200136031,-81.9115588,26.5063192,0.0
6200136033,-81.9117612,26.506312,0.0
6200136038,-81.9119905,26.5063132,0.0
